transaction_id,user_id,transaction_timestamp,transaction_type,amount_usd,payment_method,currency
txn_20260125_307,user_979,2026-01-26 08:22:36.470285,purchase,13.05,apple_pay,USD
txn_20260125_308,user_656,2026-01-25 17:54:36.470285,subscription,14.99,paypal,USD
txn_20260125_309,user_297,2026-01-26 08:47:36.470285,subscription,14.99,paypal,USD
txn_20260125_310,user_993,2026-01-25 21:19:36.470285,subscription,14.99,paypal,USD
txn_20260125_311,user_25,2026-01-26 00:06:36.470285,subscription,14.99,apple_pay,USD
txn_20260125_312,user_393,2026-01-26 01:11:36.470285,subscription,14.99,google_pay,USD
txn_20260125_313,user_338,2026-01-26 08:32:36.470285,ad_revenue,0.35,credit_card,USD
txn_20260125_314,user_378,2026-01-25 14:48:36.470285,subscription,14.99,apple_pay,USD
txn_20260125_315,user_701,2026-01-25 12:49:36.470285,subscription,9.99,credit_card,USD
txn_20260125_316,user_350,2026-01-25 13:45:36.470285,subscription,19.99,google_pay,USD
txn_20260125_317,user_584,2026-01-25 18:00:36.470285,subscription,14.99,paypal,USD
txn_20260125_318,user_187,2026-01-25 12:34:36.470285,rental,5.0,google_pay,USD
txn_20260125_319,user_352,2026-01-25 13:56:36.470285,subscription,9.99,apple_pay,USD
txn_20260125_320,user_559,2026-01-25 17:23:36.470285,subscription,14.99,google_pay,USD
txn_20260125_321,user_793,2026-01-26 03:55:36.470285,subscription,14.99,apple_pay,USD
txn_20260125_322,user_315,2026-01-26 02:23:36.470285,subscription,9.99,paypal,USD
txn_20260125_323,user_612,2026-01-25 16:13:36.470285,subscription,9.99,google_pay,USD
txn_20260125_324,user_544,2026-01-26 10:16:36.470285,ad_revenue,0.32,paypal,USD
txn_20260125_325,user_889,2026-01-25 11:40:36.470285,ad_revenue,0.25,apple_pay,USD
txn_20260125_326,user_75,2026-01-26 08:41:36.470285,subscription,9.99,apple_pay,USD
txn_20260125_327,user_604,2026-01-26 01:44:36.470285,rental,5.9,credit_card,USD
txn_20260125_328,user_767,2026-01-26 00:29:36.470285,purchase,16.76,apple_pay,USD
txn_20260125_329,user_849,2026-01-26 09:48:36.470285,subscription,9.99,paypal,USD
txn_20260125_330,user_260,2026-01-26 00:35:36.470285,subscription,9.99,google_pay,USD
txn_20260125_331,user_407,2026-01-25 16:34:36.470285,subscription,14.99,google_pay,USD
txn_20260125_332,user_139,2026-01-25 11:44:36.470285,ad_revenue,0.42,credit_card,USD
txn_20260125_333,user_453,2026-01-25 20:58:36.470285,subscription,9.99,paypal,USD
txn_20260125_334,user_349,2026-01-26 05:03:36.470285,ad_revenue,0.15,paypal,USD
txn_20260125_335,user_814,2026-01-26 01:23:36.470285,ad_revenue,0.11,credit_card,USD
txn_20260125_336,user_211,2026-01-25 10:47:36.470285,purchase,18.32,paypal,USD
txn_20260125_337,user_219,2026-01-26 06:54:36.470285,subscription,14.99,paypal,USD
txn_20260125_338,user_895,2026-01-26 05:38:36.470285,purchase,13.29,paypal,USD
txn_20260125_339,user_773,2026-01-25 23:12:36.470285,subscription,14.99,paypal,USD
txn_20260125_340,user_781,2026-01-25 10:36:36.470285,ad_revenue,0.39,google_pay,USD
txn_20260125_341,user_23,2026-01-26 02:33:36.470285,subscription,19.99,paypal,USD
txn_20260125_342,user_45,2026-01-25 19:05:36.470285,subscription,19.99,credit_card,USD
txn_20260125_343,user_46,2026-01-25 21:42:36.470285,subscription,14.99,credit_card,USD
txn_20260125_344,user_394,2026-01-25 17:51:36.470285,subscription,9.99,credit_card,USD
txn_20260125_345,user_914,2026-01-26 10:07:36.470285,ad_revenue,0.05,apple_pay,USD
txn_20260125_346,user_791,2026-01-25 23:55:36.470285,purchase,12.51,google_pay,USD
txn_20260125_347,user_745,2026-01-25 21:33:36.470285,subscription,9.99,apple_pay,USD
txn_20260125_348,user_42,2026-01-26 06:38:36.470285,purchase,18.49,apple_pay,USD
txn_20260125_349,user_929,2026-01-25 12:49:36.470285,subscription,9.99,paypal,USD
txn_20260125_350,user_527,2026-01-25 14:26:36.470285,subscription,9.99,google_pay,USD
txn_20260125_351,user_21,2026-01-26 02:11:36.470285,subscription,19.99,paypal,USD
txn_20260125_352,user_538,2026-01-26 02:33:36.470285,ad_revenue,0.32,google_pay,USD
txn_20260125_353,user_39,2026-01-25 18:59:36.470285,subscription,14.99,credit_card,USD
txn_20260125_354,user_271,2026-01-25 18:54:36.470285,rental,5.41,credit_card,USD
txn_20260125_355,user_8,2026-01-25 17:02:36.470285,ad_revenue,0.32,google_pay,USD
txn_20260125_356,user_776,2026-01-26 08:12:36.470285,subscription,9.99,paypal,USD
txn_20260125_357,user_57,2026-01-25 23:11:36.470285,rental,5.05,apple_pay,USD
txn_20260125_358,user_851,2026-01-25 23:39:36.470285,subscription,9.99,google_pay,USD
txn_20260125_359,user_225,2026-01-25 14:43:36.470285,rental,4.74,google_pay,USD
txn_20260125_360,user_893,2026-01-26 08:18:36.470285,ad_revenue,0.25,credit_card,USD
txn_20260125_361,user_24,2026-01-25 10:23:36.470285,subscription,9.99,paypal,USD
txn_20260125_362,user_58,2026-01-25 14:48:36.470285,subscription,14.99,apple_pay,USD
txn_20260125_363,user_221,2026-01-26 05:41:36.470285,ad_revenue,0.48,credit_card,USD
txn_20260125_364,user_900,2026-01-26 02:08:36.470285,purchase,24.71,google_pay,USD
txn_20260125_365,user_914,2026-01-25 14:45:36.470285,subscription,14.99,apple_pay,USD
txn_20260125_366,user_75,2026-01-25 14:12:36.470285,subscription,19.99,paypal,USD
txn_20260125_367,user_379,2026-01-25 22:27:36.470285,subscription,19.99,google_pay,USD
txn_20260125_368,user_890,2026-01-26 09:34:36.470285,subscription,14.99,paypal,USD
txn_20260125_369,user_390,2026-01-26 05:55:36.470285,purchase,20.94,apple_pay,USD
txn_20260125_370,user_147,2026-01-25 22:16:36.470285,purchase,17.82,apple_pay,USD
txn_20260125_371,user_912,2026-01-25 11:38:36.470285,subscription,19.99,paypal,USD
txn_20260125_372,user_12,2026-01-25 17:11:36.470285,rental,6.2,paypal,USD
txn_20260125_373,user_242,2026-01-26 09:04:36.470285,ad_revenue,0.13,paypal,USD
txn_20260125_374,user_614,2026-01-25 20:09:36.470285,subscription,9.99,paypal,USD
txn_20260125_375,user_333,2026-01-26 00:13:36.470285,ad_revenue,0.45,apple_pay,USD
txn_20260125_376,user_497,2026-01-25 21:57:36.470285,rental,4.8,credit_card,USD
txn_20260125_377,user_69,2026-01-25 20:56:36.470285,subscription,14.99,apple_pay,USD
txn_20260125_378,user_581,2026-01-26 00:40:36.470285,subscription,14.99,paypal,USD
txn_20260125_379,user_396,2026-01-25 23:23:36.470285,rental,4.04,paypal,USD
txn_20260125_380,user_61,2026-01-25 14:01:36.470285,rental,4.87,credit_card,USD
txn_20260125_381,user_737,2026-01-26 00:48:36.470285,purchase,16.71,paypal,USD
txn_20260125_382,user_149,2026-01-25 11:34:36.470285,rental,5.89,google_pay,USD
txn_20260125_383,user_17,2026-01-26 02:24:36.470285,subscription,19.99,paypal,USD
txn_20260125_384,user_771,2026-01-26 10:15:36.470285,subscription,19.99,apple_pay,USD
txn_20260125_385,user_313,2026-01-25 23:26:36.470285,subscription,9.99,paypal,USD
txn_20260125_386,user_748,2026-01-25 14:40:36.470285,subscription,9.99,paypal,USD
txn_20260125_387,user_515,2026-01-25 11:57:36.470285,subscription,9.99,paypal,USD
txn_20260125_388,user_412,2026-01-25 12:13:36.470285,ad_revenue,0.2,apple_pay,USD
txn_20260125_389,user_94,2026-01-25 23:23:36.470285,rental,4.64,google_pay,USD
txn_20260125_390,user_795,2026-01-25 15:33:36.470285,subscription,19.99,credit_card,USD
txn_20260125_391,user_38,2026-01-25 19:07:36.470285,rental,4.54,google_pay,USD
txn_20260125_392,user_8,2026-01-25 20:08:36.470285,ad_revenue,0.46,google_pay,USD
txn_20260125_393,user_815,2026-01-25 12:11:36.470285,subscription,19.99,credit_card,USD
txn_20260125_394,user_354,2026-01-26 09:25:36.470285,rental,4.8,paypal,USD
txn_20260125_395,user_823,2026-01-26 01:04:36.470285,rental,4.85,google_pay,USD
txn_20260125_396,user_664,2026-01-26 09:04:36.470285,subscription,19.99,apple_pay,USD
txn_20260125_397,user_892,2026-01-26 01:56:36.470285,subscription,9.99,google_pay,USD
txn_20260125_398,user_715,2026-01-25 17:02:36.470285,subscription,9.99,google_pay,USD
txn_20260125_399,user_633,2026-01-25 12:25:36.470285,subscription,9.99,credit_card,USD
txn_20260125_400,user_105,2026-01-26 05:40:36.470285,purchase,20.14,apple_pay,USD
txn_20260125_401,user_517,2026-01-26 04:08:36.470285,subscription,19.99,credit_card,USD
txn_20260125_402,user_54,2026-01-25 16:25:36.470285,rental,6.38,paypal,USD
txn_20260125_403,user_765,2026-01-25 16:22:36.470285,purchase,14.82,apple_pay,USD
txn_20260125_404,user_717,2026-01-26 00:15:36.470285,subscription,9.99,credit_card,USD
txn_20260125_405,user_653,2026-01-25 21:29:36.470285,ad_revenue,0.12,credit_card,USD
txn_20260125_406,user_641,2026-01-25 16:00:36.470285,rental,5.02,apple_pay,USD
txn_20260125_407,user_471,2026-01-25 12:45:36.470285,purchase,13.23,credit_card,USD
txn_20260125_408,user_296,2026-01-25 22:32:36.470285,rental,6.98,paypal,USD
txn_20260125_409,user_234,2026-01-25 11:51:36.470285,subscription,9.99,paypal,USD
txn_20260125_410,user_501,2026-01-26 04:51:36.470285,subscription,9.99,apple_pay,USD
txn_20260125_411,user_259,2026-01-26 06:44:36.470285,subscription,14.99,apple_pay,USD
txn_20260125_412,user_16,2026-01-25 17:06:36.470285,ad_revenue,0.25,google_pay,USD
txn_20260125_413,user_650,2026-01-26 06:28:36.470285,subscription,14.99,google_pay,USD
txn_20260125_414,user_856,2026-01-25 14:42:36.470285,ad_revenue,0.12,credit_card,USD
txn_20260125_415,user_86,2026-01-25 10:30:36.470285,subscription,19.99,apple_pay,USD
txn_20260125_416,user_381,2026-01-25 21:36:36.470285,subscription,14.99,google_pay,USD
txn_20260125_417,user_57,2026-01-25 19:26:36.470285,subscription,14.99,paypal,USD
txn_20260125_418,user_217,2026-01-25 19:54:36.470285,rental,5.52,google_pay,USD
txn_20260125_419,user_421,2026-01-25 19:55:36.470285,subscription,9.99,paypal,USD
txn_20260125_420,user_508,2026-01-26 08:27:36.470285,purchase,20.06,paypal,USD
txn_20260125_421,user_209,2026-01-25 18:59:36.470285,subscription,19.99,apple_pay,USD
txn_20260125_422,user_372,2026-01-26 05:00:36.470285,subscription,14.99,google_pay,USD
txn_20260125_423,user_896,2026-01-25 17:59:36.470285,subscription,14.99,paypal,USD
txn_20260125_424,user_893,2026-01-25 10:54:36.470285,subscription,14.99,google_pay,USD
txn_20260125_425,user_460,2026-01-26 02:20:36.470285,subscription,14.99,google_pay,USD
txn_20260125_426,user_910,2026-01-25 23:13:36.470285,subscription,19.99,apple_pay,USD
txn_20260125_427,user_929,2026-01-25 11:40:36.470285,subscription,9.99,apple_pay,USD
txn_20260125_428,user_141,2026-01-25 12:11:36.470285,subscription,19.99,credit_card,USD
txn_20260125_429,user_438,2026-01-26 02:18:36.470285,subscription,14.99,paypal,USD
txn_20260125_430,user_105,2026-01-25 12:12:36.470285,subscription,14.99,apple_pay,USD
txn_20260125_431,user_759,2026-01-26 09:00:36.470285,purchase,21.31,credit_card,USD
txn_20260125_432,user_927,2026-01-25 13:10:36.470285,subscription,9.99,paypal,USD
txn_20260125_433,user_520,2026-01-26 05:34:36.470285,ad_revenue,0.29,credit_card,USD
txn_20260125_434,user_996,2026-01-26 09:40:36.470285,subscription,19.99,apple_pay,USD
txn_20260125_435,user_10,2026-01-26 00:11:36.470285,subscription,9.99,credit_card,USD
txn_20260125_436,user_289,2026-01-26 01:52:36.470285,subscription,19.99,google_pay,USD
txn_20260125_437,user_140,2026-01-25 18:02:36.470285,ad_revenue,0.45,credit_card,USD
txn_20260125_438,user_218,2026-01-25 11:52:36.470285,ad_revenue,0.38,apple_pay,USD
txn_20260125_439,user_564,2026-01-25 14:01:36.470285,subscription,19.99,paypal,USD
txn_20260125_440,user_697,2026-01-26 09:47:36.470285,subscription,19.99,google_pay,USD
txn_20260125_441,user_782,2026-01-26 01:36:36.470285,purchase,17.12,apple_pay,USD
txn_20260125_442,user_690,2026-01-25 14:04:36.470285,subscription,14.99,credit_card,USD
txn_20260125_443,user_340,2026-01-25 22:44:36.470285,subscription,19.99,credit_card,USD
txn_20260125_444,user_524,2026-01-25 22:04:36.470285,ad_revenue,0.16,apple_pay,USD
txn_20260125_445,user_125,2026-01-26 05:16:36.470285,rental,6.13,google_pay,USD
txn_20260125_446,user_581,2026-01-25 22:35:36.470285,rental,4.69,credit_card,USD
txn_20260125_447,user_839,2026-01-26 04:45:36.470285,ad_revenue,0.23,apple_pay,USD
txn_20260125_448,user_403,2026-01-25 15:15:36.470285,ad_revenue,0.36,google_pay,USD
txn_20260125_449,user_359,2026-01-26 08:30:36.470285,ad_revenue,0.28,google_pay,USD
txn_20260125_450,user_133,2026-01-25 22:24:36.470285,ad_revenue,0.04,apple_pay,USD
txn_20260125_451,user_734,2026-01-25 14:13:36.470285,rental,5.37,credit_card,USD
txn_20260125_452,user_128,2026-01-25 16:06:36.470285,subscription,9.99,paypal,USD
txn_20260125_453,user_933,2026-01-25 16:14:36.470285,subscription,19.99,google_pay,USD
txn_20260125_454,user_642,2026-01-26 07:53:36.470285,subscription,19.99,credit_card,USD
txn_20260125_455,user_351,2026-01-25 17:54:36.470285,rental,4.65,credit_card,USD
txn_20260125_456,user_462,2026-01-26 03:04:36.470285,rental,4.11,credit_card,USD
txn_20260125_457,user_518,2026-01-26 09:02:36.470285,rental,5.73,credit_card,USD
txn_20260125_458,user_659,2026-01-26 00:10:36.470285,rental,5.62,paypal,USD
txn_20260125_459,user_281,2026-01-25 20:23:36.470285,rental,4.34,apple_pay,USD
txn_20260125_460,user_231,2026-01-25 18:04:36.470285,subscription,14.99,google_pay,USD
txn_20260125_461,user_430,2026-01-26 05:42:36.470285,subscription,9.99,google_pay,USD
txn_20260125_462,user_268,2026-01-25 11:12:36.470285,rental,4.84,google_pay,USD
txn_20260125_463,user_453,2026-01-25 14:33:36.470285,rental,6.41,credit_card,USD
txn_20260125_464,user_242,2026-01-26 07:43:36.470285,rental,5.47,paypal,USD
txn_20260125_465,user_381,2026-01-25 12:44:36.470285,subscription,19.99,paypal,USD
txn_20260125_466,user_792,2026-01-25 18:46:36.470285,subscription,14.99,google_pay,USD
txn_20260125_467,user_192,2026-01-26 00:53:36.470285,subscription,9.99,paypal,USD
txn_20260125_468,user_947,2026-01-26 05:37:36.470285,rental,4.19,credit_card,USD
txn_20260125_469,user_736,2026-01-25 23:19:36.470285,subscription,19.99,paypal,USD
txn_20260125_470,user_804,2026-01-25 11:08:36.470285,subscription,14.99,credit_card,USD
txn_20260125_471,user_228,2026-01-26 01:48:36.470285,subscription,9.99,credit_card,USD
txn_20260125_472,user_867,2026-01-25 21:22:36.470285,purchase,20.71,apple_pay,USD
txn_20260125_473,user_505,2026-01-25 20:20:36.470285,subscription,14.99,paypal,USD
txn_20260125_474,user_25,2026-01-26 07:27:36.470285,subscription,19.99,apple_pay,USD
txn_20260125_475,user_202,2026-01-26 06:56:36.470285,subscription,14.99,apple_pay,USD
txn_20260125_476,user_451,2026-01-26 05:35:36.470285,subscription,14.99,google_pay,USD
txn_20260125_477,user_271,2026-01-26 01:15:36.470285,subscription,14.99,apple_pay,USD
txn_20260125_478,user_893,2026-01-25 22:06:36.470285,subscription,9.99,apple_pay,USD
txn_20260125_479,user_504,2026-01-26 04:47:36.470285,subscription,14.99,credit_card,USD
txn_20260125_480,user_684,2026-01-25 22:49:36.470285,subscription,14.99,apple_pay,USD
txn_20260125_481,user_527,2026-01-25 20:19:36.470285,subscription,14.99,paypal,USD
txn_20260125_482,user_850,2026-01-25 12:07:36.470285,subscription,9.99,apple_pay,USD
txn_20260125_483,user_92,2026-01-25 17:23:36.470285,subscription,19.99,apple_pay,USD
txn_20260125_484,user_205,2026-01-25 15:36:36.470285,rental,6.58,google_pay,USD
txn_20260125_485,user_146,2026-01-26 07:46:36.470285,subscription,19.99,credit_card,USD
txn_20260125_486,user_214,2026-01-26 01:17:36.470285,subscription,19.99,credit_card,USD
txn_20260125_487,user_436,2026-01-25 10:25:36.470285,purchase,19.95,credit_card,USD
txn_20260125_488,user_744,2026-01-25 23:34:36.470285,subscription,14.99,google_pay,USD
txn_20260125_489,user_149,2026-01-25 11:24:36.470285,subscription,19.99,paypal,USD
txn_20260125_490,user_484,2026-01-25 22:04:36.470285,rental,5.76,credit_card,USD
txn_20260125_491,user_168,2026-01-25 20:26:36.470285,subscription,19.99,credit_card,USD
txn_20260125_492,user_678,2026-01-26 07:21:36.470285,subscription,14.99,google_pay,USD
txn_20260125_493,user_101,2026-01-25 21:34:36.470285,subscription,19.99,credit_card,USD
txn_20260125_494,user_314,2026-01-25 13:32:36.470285,rental,4.61,credit_card,USD
txn_20260125_495,user_547,2026-01-25 11:16:36.470285,ad_revenue,0.26,apple_pay,USD
txn_20260125_496,user_14,2026-01-25 22:49:36.470285,rental,4.05,credit_card,USD
txn_20260125_497,user_652,2026-01-25 15:53:36.470285,subscription,19.99,apple_pay,USD
txn_20260125_498,user_908,2026-01-25 15:51:36.470285,subscription,14.99,paypal,USD
txn_20260125_499,user_739,2026-01-26 09:06:36.470285,purchase,10.2,apple_pay,USD
txn_20260125_500,user_982,2026-01-26 01:21:36.470285,subscription,19.99,google_pay,USD
txn_20260125_501,user_753,2026-01-25 19:26:36.470285,ad_revenue,0.04,google_pay,USD
txn_20260125_502,user_824,2026-01-25 11:41:36.470285,rental,5.58,paypal,USD
txn_20260125_503,user_455,2026-01-26 05:23:36.470285,subscription,19.99,google_pay,USD
txn_20260125_504,user_609,2026-01-25 22:50:36.470285,rental,5.76,paypal,USD
txn_20260125_505,user_61,2026-01-25 20:06:36.470285,rental,5.37,apple_pay,USD
txn_20260125_506,user_756,2026-01-25 20:35:36.470285,rental,5.25,paypal,USD
txn_20260125_507,user_6,2026-01-25 21:47:36.470285,purchase,21.34,apple_pay,USD
txn_20260125_508,user_680,2026-01-26 00:17:36.470285,purchase,21.87,google_pay,USD
txn_20260125_509,user_730,2026-01-25 14:31:36.470285,rental,5.28,apple_pay,USD
txn_20260125_510,user_634,2026-01-26 01:53:36.470285,subscription,9.99,google_pay,USD
txn_20260125_511,user_964,2026-01-25 11:12:36.470285,rental,6.58,paypal,USD
txn_20260125_512,user_718,2026-01-25 20:29:36.470285,ad_revenue,0.26,apple_pay,USD
txn_20260125_513,user_247,2026-01-26 06:16:36.470285,subscription,9.99,apple_pay,USD
txn_20260125_514,user_84,2026-01-25 15:14:36.470285,purchase,17.02,apple_pay,USD
txn_20260125_515,user_440,2026-01-26 06:53:36.470285,subscription,19.99,paypal,USD
txn_20260125_516,user_111,2026-01-25 20:22:36.470285,ad_revenue,0.19,google_pay,USD
txn_20260125_517,user_775,2026-01-25 16:45:36.470285,subscription,14.99,credit_card,USD
txn_20260125_518,user_874,2026-01-25 17:40:36.470285,rental,5.14,apple_pay,USD
txn_20260125_519,user_940,2026-01-25 10:49:36.470285,ad_revenue,0.07,paypal,USD
txn_20260125_520,user_657,2026-01-25 20:54:36.470285,subscription,9.99,google_pay,USD
txn_20260125_521,user_108,2026-01-26 08:14:36.470285,rental,6.91,credit_card,USD
txn_20260125_522,user_365,2026-01-26 03:26:36.470285,subscription,19.99,apple_pay,USD
txn_20260125_523,user_498,2026-01-25 18:39:36.470285,ad_revenue,0.27,apple_pay,USD
txn_20260125_524,user_91,2026-01-25 18:50:36.470285,subscription,9.99,google_pay,USD
txn_20260125_525,user_837,2026-01-26 02:57:36.470285,rental,6.37,credit_card,USD
txn_20260125_526,user_401,2026-01-25 17:55:36.470285,ad_revenue,0.21,credit_card,USD
txn_20260125_527,user_105,2026-01-25 14:43:36.470285,subscription,9.99,credit_card,USD
txn_20260125_528,user_881,2026-01-25 20:49:36.470285,subscription,9.99,credit_card,USD
txn_20260125_529,user_46,2026-01-26 05:44:36.470285,subscription,19.99,credit_card,USD
txn_20260125_530,user_971,2026-01-25 20:11:36.470285,rental,5.02,credit_card,USD
txn_20260125_531,user_456,2026-01-26 03:51:36.470285,purchase,15.4,paypal,USD
txn_20260125_532,user_29,2026-01-26 07:03:36.470285,purchase,16.93,apple_pay,USD
txn_20260125_533,user_978,2026-01-26 09:50:36.470285,subscription,9.99,paypal,USD
txn_20260125_534,user_437,2026-01-26 04:36:36.470285,subscription,19.99,google_pay,USD
txn_20260125_535,user_895,2026-01-26 02:20:36.470285,subscription,14.99,apple_pay,USD
txn_20260125_536,user_151,2026-01-25 12:19:36.470285,ad_revenue,0.24,paypal,USD
txn_20260125_537,user_243,2026-01-25 17:18:36.470285,subscription,14.99,google_pay,USD
txn_20260125_538,user_8,2026-01-25 23:00:36.470285,purchase,22.35,apple_pay,USD
txn_20260125_539,user_313,2026-01-25 18:45:36.470285,subscription,19.99,google_pay,USD
txn_20260125_540,user_469,2026-01-25 18:42:36.470285,subscription,9.99,apple_pay,USD
txn_20260125_541,user_715,2026-01-25 18:41:36.470285,subscription,19.99,credit_card,USD
